"","Specie.Code","year","session","Location","N","i","tot_net_hours","caps_per_1K_nethours","tot.yrs","year_cent"
"2689","ERVE",2010,"SEGUNDA","LLAV",1,2689,241,4.149377593361,7,-1
"2690","ERVE",2011,"SEGUNDA","LLAV",1,2690,230,4.34782608695652,7,0
"2691","ERVE",2012,"SEGUNDA","LLAV",0,2691,83.5,0,7,1
"2692","ERVE",2013,"SEGUNDA","LLAV",0,2692,252,0,7,2
"2693","ERVE",2014,"SEGUNDA","LLAV",1,2693,229,4.36681222707424,7,3
"2694","ERVE",2015,"SEGUNDA","LLAV",0,2694,255,0,7,4
"2695","ERVE",2016,"SEGUNDA","LLAV",1,2695,110,9.09090909090909,7,5
"2696","ERVE",2006,"TERCERA","LLAV",0,2696,282,0,1,-5
"2697","ERVE",2007,"TERCERA","LLAV",0,2697,320,0,1,-4
"2698","ERVE",2008,"TERCERA","LLAV",0,2698,248.5,0,1,-3
"2699","ERVE",2009,"TERCERA","LLAV",1,2699,265,3.77358490566038,1,-2
"2700","ERVE",2010,"TERCERA","LLAV",0,2700,191,0,1,-1
"2701","ERVE",2011,"TERCERA","LLAV",0,2701,198.5,0,1,0
"2702","ERVE",2012,"TERCERA","LLAV",0,2702,206,0,1,1
"2704","ERVE",2014,"TERCERA","LLAV",0,2704,438,0,1,3
"2705","ERVE",2015,"TERCERA","LLAV",0,2705,300,0,1,4
"2706","ERVE",2016,"TERCERA","LLAV",0,2706,200,0,1,5
"2707","ERVE",2006,"PRIMERA","MAIN",0,2707,326.6,0,0,-5
